The Coffee House,500,Cafe,Bhubaneswar,BJB Nagar,Café,1130am :10pm,None,NEW,NEW
Paree Testy,150,Awadhi,Bhubaneswar,Patia,none,4pm :10pm,Not rated,-,-
China Town,400,Chinese,Bhubaneswar,Chandrasekharpur,none,11am :1030pm,None,NEW,NEW
Uphaar Bhavan,250,Street Food|Mithai,Bhubaneswar,Patia,Quick Bites,7am :10pm,Not rated,-,-
Cookies,200,Bakery,Bhubaneswar,Gajapati Nagar,Bakery,12noon :9pm,Not rated,-,-
Chilli Spice Hotel & Fast Food,250,Chinese|North Indian,Bhubaneswar,Nayapalli,Quick Bites,12noon :3pm|6pm :10pm,Not rated,-,-
Mamu Biriyani,400,Biryani,Bhubaneswar,Chandrasekharpur,none,12noon :10pm,None,NEW,NEW
Brown & Cream Parlour,500,Bakery|Desserts,Bhubaneswar,Jayadev Vihar,Dessert Parlor,7am :1030pm,Not rated,-,-
Tea Kettle,600,Finger Food|Bakery,Bhubaneswar,Jayadev Vihar,Quick Bites,10am :10pm,None,NEW,NEW
Asian Bakery,150,Bakery,Bhubaneswar,Chandrasekharpur,Bakery,10am :9pm,Not rated,-,-
Gypsy's Kitchen,300,Indian|Chinese|Oriya,Bhubaneswar,Chandrasekharpur,Quick Bites,5pm :10pm,Not rated,-,-
La-Paradise,200,Fast Food,Bhubaneswar,Nayapalli,Quick Bites,12noon :10pm,Not rated,-,-
Quality Food Junction,200,Oriya|North Indian,Bhubaneswar,Sahid Nagar,Quick Bites,11am :3pm,None,NEW,NEW
Jagannath Food Supply,400,Oriya,Bhubaneswar,Nayapalli,none,12noon :9pm,Not rated,-,-
Unique Platter,100,North Indian,Bhubaneswar,Patia,none,6pm :10pm,None,NEW,NEW
Shree Shyam Restaurant,400,North Indian|Chinese,Bhubaneswar,Lakshmi Sagar,Quick Bites,10am :2pm|4pm :1030pm,None,NEW,NEW
Kalyani Restaurant,300,North Indian|Chinese,Bhubaneswar,Unit 4,Casual Dining,11am :1030pm,Not rated,-,-
SuperMeals,350,North Indian|Oriya,Bhubaneswar,Patrapada,none,9am :9pm,None,NEW,NEW
Prayas,200,North Indian|Fast Food|Chinese,Bhubaneswar,Chandrasekharpur,Quick Bites,1030am :1030pm,Not rated,-,-
Greenvile,300,North Indian,Bhubaneswar,Patia,Quick Bites,12noon :10pm,Not rated,-,-
City Fresh,250,North Indian|Chinese,Bhubaneswar,Lakshmi Sagar,Quick Bites,1230pm :1030pm,None,NEW,NEW
Twist On Pave,200,North Indian|Chinese,Bhubaneswar,Khandagiri,none,5pm :10pm,None,NEW,NEW
Sai Pooja Hotel & Fastfood,200,North Indian|Fast Food,Bhubaneswar,Baramunda,Quick Bites,1230pm :330pm|630pm :1030pm,None,NEW,NEW
Tetra Foody,200,North Indian,Bhubaneswar,Patia,Quick Bites,11am :3pm,Not rated,-,-
Amar and Amresh Tiffin Stall,400,North Indian,Bhubaneswar,Nayapalli,Quick Bites,7am :1030am|6pm :830pm,None,NEW,NEW
Omm Sai Ram Sandwich,100,American,Bhubaneswar,Surya Nagar,Quick Bites,8am :11am,None,NEW,NEW
Jomino Food Plaza And Restaurant,200,Mughlai|North Indian,Bhubaneswar,Nayapalli,Quick Bites,11am :9pm,None,NEW,NEW
Food House,200,Chinese|Fast Food,Bhubaneswar,BJB Nagar,none,3pm :930pm,None,NEW,NEW
.com Food Cafe,350,North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :3pm|7pm :1030pm,Not rated,-,-
Light Crispy Delight,350,Fast Food,Bhubaneswar,Kharabela Nagar,Quick Bites,930am :10pm,None,NEW,NEW
Seasoning Kitchen,0,North Indian,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :4pm|5pm :1030pm,None,NEW,NEW
Falooda Corner,0,Desserts|Beverages,Bhubaneswar,Surya Nagar,Dessert Parlor,10am :1030pm,None,NEW,NEW
Maa Sarala Special Chaat,0,Street Food,Bhubaneswar,Sahid Nagar,Quick Bites,530pm :10pm,None,NEW,NEW
Taj Kebab Center,200,North Indian|Mughlai|Biryani,Bhubaneswar,Sahid Nagar,Quick Bites,Closed|6pm :11pm,Good,3.6,36
Chicken Lounge,1200,North Indian|Chinese|Italian|European|Continental|Mexican,Bhubaneswar,Khandagiri,Casual Dining,11am :330pm|630pm :11pm,Average,3.3,49
Pink Burger,250,Fast Food|Street Food|Indian|Burger|Sandwich|Fried Chicken|Cafe Food,Bhubaneswar,Patia,none,12midnight :2am|8am :12midnight,Good,3.6,54
Crazzy Burger,200,Fast Food|Burger|Sandwich,Bhubaneswar,Patia,Quick Bites,11am :11pm,Very Good,4.1,42
Hangout Restaurant,500,North Indian|Chinese,Bhubaneswar,Patia,Casual Dining,11am :3pm|7pm :11pm,Average,3,81
RCN Potbelly,300,North Indian|Fast Food,Bhubaneswar,Patia,Quick Bites,8am :12midnight,Average,3.2,31
Zero Degree,200,Ice Cream|Beverages,Bhubaneswar,Patia,Dessert Parlor,11am :11pm,None,NEW,NEW
Xcuse Bar - Prangan by Mango Hotel,600,Continental|North Indian|Chinese,Bhubaneswar,Prangan by Mango Hotel-- Lakshmi Sagar,Bar,12noon :12midnight,Good,3.7,87
Golden Orchid,550,North Indian|Chinese,Bhubaneswar,Jayadev Vihar,Quick Bites,11am :11pm,Average,3.4,56
Ghar Ka Khana,250,North Indian,Bhubaneswar,Patia,Quick Bites,11am :1130pm,Average,2.7,37
The Sizzle - VITS Hotel,1000,North Indian|Chinese|Thai|Italian,Bhubaneswar,VITS Hotel-- Lakshmi Sagar,Casual Dining,7am :1030am|1230pm :330pm|7pm :11pm...,Good,3.7,43
Middleton,700,North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Casual Dining,730am :1030pm|12noon :3pm|7pm :1130pm...,Not rated,-,-
Spices Dum Biryani,120,Biryani,Bhubaneswar,Nayapalli,Quick Bites,12noon :11pm,Good,3.5,81
Hotel Tridev,150,Fast Food|North Indian,Bhubaneswar,Jatni,Quick Bites,1230pm :330pm|6pm :11pm,Average,3.4,20
Red Chilly Fast Food,250,Fast Food,Bhubaneswar,BJB Nagar,Quick Bites,5pm :11pm,Good,3.7,60
Steamin' Cups,400,Coffee|Fast Food,Bhubaneswar,Patia,Café,10am :11pm,Good,3.5,51
Street Foods by Punjab Grill,500,North Indian,Bhubaneswar,Kharabela Nagar,Quick Bites,11am :11pm,Average,3.3,38
Sandhyarani Hotel,200,North Indian,Bhubaneswar,Gajapati Nagar,Dhaba,7am :1155pm,Good,3.9,42
Blue Haven,500,Chinese,Bhubaneswar,Ashok Nagar,Quick Bites,11am :11pm,Average,3.4,65
Banana Leaf,400,North Indian,Bhubaneswar,Jagmohan Nagar,Quick Bites,1030am :11pm,Average,3.1,55
Red Chilly,200,North Indian|Chinese|Fast Food,Bhubaneswar,Patia,Quick Bites,11am :11pm,Good,3.6,86
Goodly Restaurant,400,Indian|Chinese,Bhubaneswar,Baramunda,Casual Dining,1030am :11pm,Average,3.4,74
Sriyaram Restaurant,500,Oriya|North Indian,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :3pm|7pm :11pm,Good,3.5,68
Yummy Max,200,Burger|Sandwich,Bhubaneswar,Patia,Quick Bites,24,Average,3,59
Confucius - Swosti Premium,1200,Chinese,Bhubaneswar,Swosti Premium-- Jayadev Vihar,Fine Dining,12noon :330pm|7pm :11pm,Good,3.7,58
The Mirchi Masala,400,Chinese|North Indian,Bhubaneswar,Lakshmi Sagar,Casual Dining,11am :3pm|7pm :11pm,Good,3.6,58
Sizzling Appetizers,600,Chinese,Bhubaneswar,Chandrasekharpur,Quick Bites,121AM :5am|12noon :12midnight,Good,3.5,44
Italian Bakery Cafe,500,Bakery|Cafe,Bhubaneswar,Nayapalli,Bakery,9am :11pm,Average,3,74
Secret Kitchen,400,North Indian|Chinese|Continental,Bhubaneswar,Patia,Quick Bites,11am :11pm,Average,3.3,41
Asia Seven,300,Chinese|Momos,Bhubaneswar,Kharabela Nagar,Food Court,11am :11pm,Average,2.9,48
Muna Restaurant,500,South Indian|North Indian|Chinese|Biryani,Bhubaneswar,Sahid Nagar,Casual Dining,12noon :4pm|6pm :11pm,Good,3.6,79
Swastik Veg Restaurant,300,North Indian|Chinese,Bhubaneswar,Ashok Nagar,Quick Bites,11am :11pm,Average,3.2,56
Freaky Foodies,400,Fast Food,Bhubaneswar,Patia,Quick Bites,5pm :11pm,Good,3.5,33
Paradise Biryani Point,250,Biryani|North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,11am :11pm,Average,2.9,50
Melting Pot,550,North Indian|Chinese,Bhubaneswar,Kharabela Nagar,Quick Bites,11am :11pm,Good,3.5,57
Yum Yum - Hotel Pushpak,700,North Indian|Chinese,Bhubaneswar,Hotel Pushpak-- Lakshmi Sagar,Quick Bites,11am :11pm,Good,3.6,60
Royal Biriyani House,200,Biryani|North Indian,Bhubaneswar,Lakshmi Sagar,Quick Bites,12noon :11pm,Good,3.5,77
Sudoku,100,Rolls,Bhubaneswar,Nayapalli,Quick Bites,5pm :11pm,Good,3.5,46
Sahoo Fast Food,100,Fast Food,Bhubaneswar,Nayapalli,Quick Bites,11am :11pm,Good,3.5,55
Nizam's Biryani,200,North Indian|Biryani,Bhubaneswar,Jagmohan Nagar,Quick Bites,11am :4pm|6pm :11pm,None,NEW,NEW
Hotel Chandan,300,South Indian|Chinese,Bhubaneswar,Baramunda,Casual Dining,7am :11pm,Average,3.2,43
Mom's Kitchen,300,North Indian|Chinese,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :4pm|630pm :1130pm,None,NEW,NEW
Bhojan Express,600,Fast Food|North Indian,Bhubaneswar,BMC Bhawani Mall-- Sahid Nagar,Casual Dining,11am :11pm,Average,2.7,51
Bengal Tiffin House,100,Bengali,Bhubaneswar,Patia,none,830am :11pm,Average,3.1,38
Giani,300,Ice Cream|Desserts,Bhubaneswar,Chandrasekharpur,Dessert Parlor,12noon :11pm,Good,3.8,39
UG Cafe & Bar - Hotel Hindustan International,1200,Continental|Mexican|Desserts|Italian|Cuisine Varies,Bhubaneswar,Hotel Hindustan International-- Kharabela Nagar,Lounge,5pm :11pm,Good,3.6,59
The Belgian Waffle Co.,400,Desserts|Beverages,Bhubaneswar,Patrapada,Dessert Parlor,11am :11pm,Good,3.9,29
Bhukkad,350,Lebanese|Italian|Mexican,Bhubaneswar,Patia,none,24,Average,2.9,60
Puri Howrah Express,300,Bengali|Oriya,Bhubaneswar,Kharabela Nagar,Quick Bites,11am :11pm,None,NEW,NEW
Nice Restaurant,250,South Indian,Bhubaneswar,Lakshmi Sagar,Quick Bites,730am :11pm,Average,3.3,49
Food Gallery,200,North Indian,Bhubaneswar,Satya Nagar,Casual Dining,12noon :3pm|5pm :11pm,Good,3.6,25
JSB Restaurant,300,North Indian|Chinese|Continental,Bhubaneswar,Baramunda,Quick Bites,9am :1145pm|930am :1145pm,Average,2.7,24
Pathik Restaurant,500,North Indian|Chinese,Bhubaneswar,Sahid Nagar,Quick Bites,11am :4pm|6pm :1130pm,Average,3.3,58
Kebab King,200,North Indian|Rolls|Chinese|Kebab|Biryani,Bhubaneswar,Patia,Quick Bites,5pm :11pm,Good,3.5,29
Rajashree Cafe,200,Fast Food|Beverages,Bhubaneswar,Patia,none,11am :11pm,Good,3.6,18
Last Hunger,400,Fast Food,Bhubaneswar,Nayapalli,none,Closed|24,Good,3.8,61
Hotel Pattanaik,200,Oriya,Bhubaneswar,Kalinga Nagar,Quick Bites,11am :4pm|6pm :11pm,Average,3.1,27
Chancellor Royal,1200,Finger Food|Indian,Bhubaneswar,Kharabela Nagar,Casual Dining,11am :12midnight,Average,3.1,43
Oriya Kitchen,450,North Indian|Chinese|South Indian,Bhubaneswar,Kalinga Nagar,Casual Dining,10am :11pm,Average,2.5,61
Priyajan Restaurant,500,North Indian|Chinese,Bhubaneswar,Kalinga Nagar,Casual Dining,11am :11pm,Average,3.3,44
Roasted Beans Res:Cafe,300,Cafe|Fast Food,Bhubaneswar,Lakshmi Sagar,Quick Bites,10am :11pm,Good,3.5,27
Amahandishala.com,250,Oriya,Bhubaneswar,Patia,none,11am :11pm,Good,3.5,26
Ama Odisha Hotel,300,Oriya|Chinese|North Indian,Bhubaneswar,Rasulgarh,Casual Dining,12noon :4pm|6pm :11pm,Good,3.5,28
Foodzondoor,300,North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,11am :12midnight,None,NEW,NEW
9th Street Multicuisine Family Restaurant,600,North Indian|Chinese,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :11pm,Good,3.6,32
Hotel The Sutrupti,500,North Indian|Chinese|South Indian,Bhubaneswar,Unit 4,Casual Dining,12noon :3pm|730pm :12midnight,None,NEW,NEW
Food Plaza,300,South Indian|North Indian|Chinese|Fast Food,Bhubaneswar,Kharabela Nagar,Quick Bites,5am :1130pm,Average,3.4,56
ROCKET TUCK,250,Burger|Chinese|North Indian|Rolls|Sandwich,Bhubaneswar,Patia,none,12midnight :2am|7pm :12midnight,Average,3.4,36
Munch Box,100,Chinese,Bhubaneswar,Sahid Nagar,Quick Bites,12noon :11pm,Average,3.3,16
7 Star Kitchen,200,North Indian|Chinese,Bhubaneswar,Patrapada,Quick Bites,1130am :11pm,Average,2.9,40
Smokeat,800,North Indian,Bhubaneswar,Khandagiri,Casual Dining,11am :11pm,Average,3,40
Flavours of Chicken,300,Fast Food,Bhubaneswar,Nayapalli,Quick Bites,5pm :1130pm,Average,3.4,30
Cook n Cook,300,North Indian,Bhubaneswar,Nayapalli,Quick Bites,11am :11pm,Average,2.8,42
Tasteproz,250,Fast Food,Bhubaneswar,Patia,Quick Bites,10am :11pm,Good,3.5,26
Hunger Dose,500,North Indian|Biryani,Bhubaneswar,Patia,Quick Bites,830am :12midnight,Good,3.5,43
Bawarchi 9-In 9-Out,400,North Indian|Chinese|Fast Food,Bhubaneswar,Rasulgarh,none,5pm :11pm,Good,3.6,48
Golden Gate Bar & Restaurant,800,North Indian|Chinese|Finger Food,Bhubaneswar,Lakshmi Sagar,Bar,12noon :11pm,Average,2.9,19
Lotus Restaurant,350,North Indian|Fast Food,Bhubaneswar,Lakshmi Sagar,Quick Bites,1130am :11pm,Good,3.5,56
Maharani Kebab,300,North Indian|Chinese|Continental,Bhubaneswar,Jagmohan Nagar,Quick Bites,12noon :11pm,None,NEW,NEW
Burn Out,200,Fast Food,Bhubaneswar,Patia,Food Truck,330pm :11pm|4pm :11pm,Average,2.9,42
The Central Kitchen,300,North Indian,Bhubaneswar,Kharabela Nagar,Quick Bites,7am :11pm,Good,3.5,28
Kulfiano,170,Ice Cream,Bhubaneswar,Lakshmi Sagar,Dessert Parlor,11am :11pm,Good,3.7,19
A-One Sathi Food Plaza,250,Fast Food,Bhubaneswar,Patia,Quick Bites,11am :11pm|12noon...,Average,3.4,50
Puri Pet Pooja,100,North Indian,Bhubaneswar,Patia,Quick Bites,3pm :11pm,Average,3.4,55
9th Street Hideaway,750,Continental|Chinese|North Indian|South Indian,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :11pm,Good,3.5,40
Myna's Live Kitchen,250,North Indian|Chinese,Bhubaneswar,Bapuji Nagar,Quick Bites,11am :4pm|7pm :11pm,Average,3.3,20
Mughlai Affair,200,North Indian|Chinese,Bhubaneswar,Lakshmi Sagar,Quick Bites,6pm :12midnight,Good,3.5,41
Namaste Reloaded Restaurant,600,North Indian|Chinese,Bhubaneswar,Jagmohan Nagar,Casual Dining,11am :11pm,Good,3.6,28
Thunder Cafe,400,Cafe|Fast Food,Bhubaneswar,Chandrasekharpur,Café,9am :11pm,Average,3.4,42
Burger Day,200,Burger|Fast Food,Bhubaneswar,Jagmohan Nagar,Quick Bites,8am :11pm,Average,3.4,14
Live It Up,350,North Indian|Chinese,Bhubaneswar,Lakshmi Sagar,Quick Bites,12noon :12midnight,Average,3.3,46
Lajawab,200,Biryani|Fast Food,Bhubaneswar,Khandagiri,none,11am :11pm,Average,3.4,34
Hotel Odishi,350,North Indian,Bhubaneswar,Chandrasekharpur,Quick Bites,12noon :3pm|7pm :11pm,Average,3.3,20
B-Desi Restaurant,800,North Indian,Bhubaneswar,Hotel Deepali International-- Lakshmi Sagar,Casual Dining,7am :11pm,Average,2.9,7
Hollywood,1000,Finger Food,Bhubaneswar,Hotel By The Way-- Patia,Bar,12noon :1130pm,Average,2.9,23
Bjs Tandoor Delight,200,North Indian|Mughlai|Chinese,Bhubaneswar,Bapuji Nagar,none,12noon :11pm,Average,3.4,36
Hotel Sai Shradha,120,North Indian,Bhubaneswar,Nayapalli,Quick Bites,12noon :330pm|8pm :1130pm,None,NEW,NEW
Kitchen King,100,North Indian|Biryani,Bhubaneswar,Patia,Quick Bites,830am :11pm,None,NEW,NEW
Kadhai Take Away,200,North Indian,Bhubaneswar,Jayadev Vihar,Quick Bites,12noon :230pm|6pm :11pm,Good,3.5,24
Cafe Odisha,350,Cafe|Fast Food,Bhubaneswar,Chandrasekharpur,Café,8am :130pm|230pm :11pm,Average,3.3,15
Barbie Restaurant,600,North Indian|Chinese,Bhubaneswar,Lakshmi Sagar,Casual Dining,11am :11pm,Average,3.2,16
Hotel Swadist,300,North Indian|Oriya,Bhubaneswar,Lakshmi Sagar,Quick Bites,11am :11pm,Good,3.5,24
Snowball Ice Cream,150,Ice Cream,Bhubaneswar,Nayapalli,none,11am :11pm,Good,3.5,22
Biriyani Taj & Chinese Fast Food,200,Indian|Chinese,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :11pm,Average,3.4,12
Leo Bite,350,North Indian|Fast Food,Bhubaneswar,Khandagiri,Quick Bites,11am :1030pm|11am :1130pm,Average,3.4,20
Hotel Maa Santoshi,300,North Indian|Oriya,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Average,3.3,45
South Indian Tiffin & Fast food,200,South Indian|Fast Food,Bhubaneswar,Patia,Quick Bites,8am :12noon|5pm :11pm,Average,3.2,11
Roll House,100,Rolls,Bhubaneswar,Patia,Quick Bites,5pm :11pm,Good,3.5,31
Biriyani Box,500,Hyderabadi|Biryani|Rolls,Bhubaneswar,Patia,Quick Bites,1130am :11pm,Good,3.5,21
Hotel Sourav,500,Chinese|North Indian|Oriya|Mughlai,Bhubaneswar,Jagmohan Nagar,Quick Bites,11am :11pm,Average,3.4,32
Hotel Odiani,400,Oriya|North Indian|Mughlai,Bhubaneswar,Chandrasekharpur,Casual Dining,12noon :4pm|8pm :11pm,Average,2.9,33
DFC Fast Food,400,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,10am :11pm,Average,3.2,21
Shree Wraps & More,150,Fast Food,Bhubaneswar,Patia,Quick Bites,830am :11pm,Average,3.3,13
Baba Da Dhaba,400,North Indian|Chinese|Fast Food|Rolls,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Good,3.5,25
Bhubaneswar Taste Factory,400,Fast Food|Oriya,Bhubaneswar,Sahid Nagar,Quick Bites,1130am :11pm,Average,3.1,17
Auntie Anne's,300,Cafe|Desserts|Bakery,Bhubaneswar,Sahid Nagar,Café,11am :1130pm,Average,2.9,21
Shubh Sagar,500,North Indian|South Indian,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Average,2.5,24
Z Restaurant,600,North Indian|Chinese|South Indian|Beverages,Bhubaneswar,Jayadev Vihar,Casual Dining,11am :11pm,Average,3.2,24
Bawarchi,500,North Indian|Chinese,Bhubaneswar,Kalinga Nagar,none,1130am :3pm|630pm :11pm,Average,3.2,15
Metro Kitchen,400,Fast Food,Bhubaneswar,BJB Nagar,Quick Bites,12noon :11pm,Average,2.7,34
Tasty Bite,200,Fast Food|Chinese|North Indian,Bhubaneswar,Sahid Nagar,Quick Bites,11am :11pm,Average,3.3,15
Hotel 7 Miles,1000,North Indian|Chinese|Beverages|Finger Food,Bhubaneswar,Khandagiri,Bar,11am :11pm,Average,3.3,21
Excellency Gold Bar,1000,North Indian|Finger Food,Bhubaneswar,Patia,Casual Dining,11am :11pm,Good,3.6,23
Khanti Berhampuriya Khana,300,North Indian,Bhubaneswar,Patia,Quick Bites,12noon :1130pm|125pm :...,Average,3.4,26
Sai Jagannath,250,North Indian|Fast Food,Bhubaneswar,Patrapada,Quick Bites,11am :11pm,Average,3.2,8
Shine Dine,400,Fast Food|North Indian,Bhubaneswar,Chandrasekharpur,Quick Bites,11am :11pm,Good,3.5,23
Hungry Birds,100,Mughlai|Fast Food,Bhubaneswar,Patia,none,1030am :330pm|5pm :11pm,Average,2.7,16
We D Foodies,300,North Indian|Chinese|Oriya|Hyderabadi,Bhubaneswar,Kalinga Nagar,Quick Bites,1030am :1130pm,Average,3.4,13
Angel Bakery,150,Bakery,Bhubaneswar,Chandrasekharpur,Bakery,11am :11pm,Average,3,24
Shiraz Takeaway,400,North Indian|Biryani,Bhubaneswar,Khandagiri,none,12noon :11pm,Average,2.9,5
The Green Tree,300,North Indian|Chinese|Mughlai,Bhubaneswar,Patia,Quick Bites,12noon :11pm,Average,3.3,7
Biraj Hotels,400,Chinese|South Indian,Bhubaneswar,Khandagiri,Quick Bites,11am :11pm,Average,3.3,13
True Foodie,200,North Indian|Chinese,Bhubaneswar,Patia,Quick Bites,12noon :11pm,Good,3.6,30
Modern Chit Chat,400,Chinese,Bhubaneswar,Bapuji Nagar,Quick Bites,10am :11pm,Average,3.4,31
Spice Garden,750,North Indian|Chinese,Bhubaneswar,Bapuji Nagar,Casual Dining,11am :330pm|7pm :11pm,Average,2.7,25
Hungry Pizza,500,Fast Food|Italian|Pizza,Amritsar,Rani Ka Bagh,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4,294
Cafe Chokolade,250,Salad|Cafe|Healthy Food|Fast Food,Amritsar,Ranjit Avenue,Café,11am to 1am(Mon-Thu)|11am to 4am(Fri-Sun),Very Good,4,303
Janta Food,200,North Indian|Street Food,Amritsar,INA Colony,Quick Bites,8am to 11pm(Mon-Sun),Very Good,4.1,187
Subway,500,Healthy Food|Sandwich|Salad,Amritsar,Lawrence Road,Quick Bites,9am to 1am(Mon-Sun),Very Good,4.1,413
KFC,500,Burger|Fast Food,Amritsar,White Avenue,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.2,404
Annpurna Veg. Dhaba,400,North Indian,Amritsar,Basant Nagar,Quick Bites,830am to 11pm(Mon)|815am to 11pm(Tue-Sun),Very Good,4,269
Los Fiesta,600,Italian|Chinese,Amritsar,Basant Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,252
Anjan Mutton and Chicken Products,200,Biryani|Chinese|Fast Food|North Indian|Burger,Amritsar,Azad Nagar,Quick Bites,930am to 11pm(Mon-Sun),Very Good,4.2,357
Charming Chicken,600,North Indian,Amritsar,Basant Nagar,Quick Bites,1pm to 11pm(Mon|Wed|Thu|Fri|Sat|Sun)|Closed...,Very Good,4.4,573
Bubby Fish & Chicken Corner,300,North Indian,Amritsar,INA Colony,Quick Bites,1230pm to 1130pm(Mon-Sun),Good,3.8,342
Crystal Restaurant,800,North Indian|Mughlai,Amritsar,INA Colony,Casual Dining,1130am to 12midnight(Mon-Sun),Very Good,4,304
Burgrill,450,Fast Food|Burger,Amritsar,Ranjit Avenue,Quick Bites,1230pm to 11pm(Mon-Sun),Very Good,4.2,261
Muskaan,500,North Indian,Amritsar,Ranjit Avenue,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,364
Zaika Family Restaurant,300,North Indian,Amritsar,GT Road,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,114
Pappi Di Hatti Tandoori Magic,400,North Indian,Amritsar,White Avenue,Quick Bites,11am to 12midnight(Mon)|11am to 1115pm...,Very Good,4.1,231
The Yellow Chilli,1200,North Indian|Mughlai|Chinese,Amritsar,Ranjit Avenue,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.7,237
Surjit Food Plaza,1000,North Indian,Amritsar,Lawrence Road,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4,223
Eldorado,700,North Indian|Mexican|Chinese,Amritsar,Ranjit Avenue,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4,280
Sip N Brew Premium,400,Cafe|Italian,Amritsar,Rani Ka Bagh,Café,11am to 11pm(Mon-Sun),Good,3.8,175
Glass House Amritsar,800,North Indian|Chinese|Continental,Amritsar,Mall Road,Casual Dining,1pm to 12midnight(Mon-Sun),Good,3.9,181
McDonald's,500,Burger|Fast Food,Amritsar,The Celebration Mall-- Basant Nagar,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4,257
Pizza Italia,600,Italian|Pizza,Amritsar,Lawrence Road,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,264
Baba Chicken,800,North Indian,Amritsar,Lawrence Road,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.1,241
Reiki Foods,150,North Indian,Amritsar,GNDU Area,Quick Bites,7am to 11pm(Mon-Sun),Good,3.9,144
Bombay Pav Bhaji and Bhel Puri,200,Street Food|Maharashtrian|South Indian|Pizza|Chinese,Amritsar,GNDU Area,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,161
Brothers Dhaba,300,North Indian,Amritsar,Amritsar Cantonment,Quick Bites,9am to 11pm(Mon-Sun),Very Good,4,128
Beera Chicken House,500,North Indian,Amritsar,Basant Nagar,Quick Bites,12noon to 10pm(Mon-Sun),Very Good,4.3,878
House of Shakes,400,Beverages|Fast Food,Amritsar,White Avenue,Beverage Shop,12noon to 11pm(Mon-Sun),Very Good,4,120
The Brothers,600,North Indian|Chinese,Amritsar,Basant Nagar,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.1,154
Poornima Chinese Food,150,Chinese|Fast Food,Amritsar,INA Colony,Quick Bites,4pm to 1130pm(Mon-Sun),Very Good,4.2,140
EatAsia Food,700,North Indian|South Indian|Chinese|Juices,Amritsar,Ranjit Avenue,Quick Bites,11am to 1130pm(Mon-Sun),Very Good,4,139
Novelty Sweets,150,Mithai,Amritsar,Lawrence Road,Sweet Shop,8am to 12noon(Mon-Sun),Very Good,4.2,349
Makhan Fish & Chicken Hut,800,North Indian|Chinese,Amritsar,White Avenue,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,125
The Kulcha Land,200,North Indian|Street Food,Amritsar,Ranjit Avenue,Quick Bites,9am to 5pm(Mon-Sun),Excellent,4.5,812
Lovely Champ,500,North Indian|South Indian,Amritsar,Mohan Nagar,Quick Bites,9am to 11pm(Mon-Sun),Good,3.5,135
Subhash Juice Bar & Restaurant,400,North Indian|Italian|South Indian|Fast Food|Juices|Chinese,Amritsar,Hathi Gate,Casual Dining,10am to 11pm(Mon-Sun),Good,3.8,137
Food Bowl,500,Chinese|Continental|North Indian,Amritsar,Kabir Park,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4,135
Lovely Dhaba,500,Chinese|North Indian,Amritsar,Ranjit Avenue,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,130
Kanha Sweets,150,Fast Food,Amritsar,Lawrence Road,Quick Bites,8am to 10pm(Mon-Sun),Excellent,4.7,452
Lovely Kulcha Land and champ,400,North Indian,Amritsar,Hathi Gate,Quick Bites,9am to 11pm(Mon-Sun),Very Good,4,98
Gauri Shankar & Sons,300,North Indian,Amritsar,INA Colony,Dhaba,11am to 11pm(Mon-Sun),Good,3.8,105
El Nido Cafe & Lounge,300,Chinese|Cafe|Continental|Fast Food|Italian,Amritsar,Ranjit Avenue,Café,1030am to 11pm(Mon-Sun),Good,3.8,139
Bukhaaraa,500,North Indian|Mughlai,Amritsar,Ranjit Avenue,Casual Dining,1pm to 1130pm(Mon-Sun),Good,3.9,186
Keventers,400,Beverages|Ice Cream|Desserts,Amritsar,Lawrence Road,Beverage Shop,10am to 1230AM(Mon-Sun),Very Good,4.3,164
